2 100 -3.14 3.14 500
-3.14 -3.14 -2.9999971463869137
-3.14 -2.840952380952381 -2.9999971463869137
-3.14 -2.541904761904762 -2.9999971463869137
-3.14 -2.242857142857143 -2.9999971463869137
-3.14 -1.9438095238095239 -2.9999971463869137
-3.14 -1.6447619047619049 -2.9999971463869137
-3.14 -1.3457142857142856 -2.9999971463869137
-3.14 -1.0466666666666669 -2.9999971463869137
-3.14 -0.7476190476190476 -2.9999971463869137
-3.14 -0.4485714285714284 -2.9999971463869137
-3.14 -0.14952380952380961 -2.9999971463869137
-3.14 0.14952380952380961 -2.9999971463869137
-3.14 0.44857142857142884 -2.9999971463869137
-3.14 0.7476190476190476 -2.9999971463869137
-3.14 1.0466666666666664 -2.9999971463869137
-3.14 1.3457142857142856 -2.9999971463869137
-3.14 1.6447619047619049 -2.9999971463869137
-3.14 1.943809523809524 -2.9999971463869137
-3.14 2.2428571428571433 -2.9999971463869137
-3.14 2.5419047619047617 -2.9999971463869137
-3.14 2.840952380952381 -2.9999971463869137
-3.14 3.14 -2.9999971463869137
-2.840952380952381 -3.14 -2.8990173463285744
-2.840952380952381 -2.840952380952381 -2.8990173463285744
-2.840952380952381 -2.541904761904762 -2.8990173463285744
-2.840952380952381 -2.242857142857143 -2.8990173463285744
-2.840952380952381 -1.9438095238095239 -2.8990173463285744
-2.840952380952381 -1.6447619047619049 -2.8990173463285744
-2.840952380952381 -1.3457142857142856 -2.8990173463285744
-2.840952380952381 -1.0466666666666669 -2.8990173463285744
-2.840952380952381 -0.7476190476190476 -2.8990173463285744
-2.840952380952381 -0.4485714285714284 -2.8990173463285744
-2.840952380952381 -0.14952380952380961 -2.8990173463285744
-2.840952380952381 0.14952380952380961 -2.8990173463285744
-2.840952380952381 0.44857142857142884 -2.8990173463285744
-2.840952380952381 0.7476190476190476 -2.8990173463285744
-2.840952380952381 1.0466666666666664 -2.8990173463285744
-2.840952380952381 1.3457142857142856 -2.8990173463285744
-2.840952380952381 1.6447619047619049 -2.8990173463285744
-2.840952380952381 1.943809523809524 -2.8990173463285744
-2.840952380952381 2.2428571428571433 -2.8990173463285744
-2.840952380952381 2.5419047619047617 -2.8990173463285744
-2.840952380952381 2.840952380952381 -2.8990173463285744
-2.840952380952381 3.14 -2.8990173463285744
-2.541904761904762 -3.14 -2.6064062032879165
-2.541904761904762 -2.840952380952381 -2.6064062032879165
-2.541904761904762 -2.541904761904762 -2.6064062032879165
-2.541904761904762 -2.242857142857143 -2.6064062032879165
-2.541904761904762 -1.9438095238095239 -2.6064062032879165
-2.541904761904762 -1.6447619047619049 -2.6064062032879165
-2.541904761904762 -1.3457142857142856 -2.6064062032879165
-2.541904761904762 -1.0466666666666669 -2.6064062032879165
-2.541904761904762 -0.7476190476190476 -2.6064062032879165
-2.541904761904762 -0.4485714285714284 -2.6064062032879165
-2.541904761904762 -0.14952380952380961 -2.6064062032879165
-2.541904761904762 0.14952380952380961 -2.6064062032879165
-2.541904761904762 0.44857142857142884 -2.6064062032879165
-2.541904761904762 0.7476190476190476 -2.6064062032879165
-2.541904761904762 1.0466666666666664 -2.6064062032879165
-2.541904761904762 1.3457142857142856 -2.6064062032879165
-2.541904761904762 1.6447619047619049 -2.6064062032879165
-2.541904761904762 1.943809523809524 -2.6064062032879165
-2.541904761904762 2.2428571428571433 -2.6064062032879165
-2.541904761904762 2.5419047619047617 -2.6064062032879165
-2.541904761904762 2.840952380952381 -2.6064062032879165
-2.541904761904762 3.14 -2.6064062032879165
-2.242857142857143 -3.14 -2.145921886030686
-2.242857142857143 -2.840952380952381 -2.145921886030686
-2.242857142857143 -2.541904761904762 -2.145921886030686
-2.242857142857143 -2.242857142857143 -2.145921886030686
-2.242857142857143 -1.9438095238095239 -2.145921886030686
-2.242857142857143 -1.6447619047619049 -2.145921886030686
-2.242857142857143 -1.3457142857142856 -2.145921886030686
-2.242857142857143 -1.0466666666666669 -2.145921886030686
-2.242857142857143 -0.7476190476190476 -2.145921886030686
-2.242857142857143 -0.4485714285714284 -2.145921886030686
-2.242857142857143 -0.14952380952380961 -2.145921886030686
-2.242857142857143 0.14952380952380961 -2.145921886030686
-2.242857142857143 0.44857142857142884 -2.145921886030686
