1 100 -1000 1000 300
-1000.0 -5000003021.0
-993.3110367892976 -4900338189.809474
-986.6220735785953 -4802006647.110292
-979.9331103678929 -4704999414.528777
-973.2441471571906 -4609307513.691248
-966.5551839464883 -4514921966.224028
-959.866220735786 -4421833793.753435
-953.1772575250836 -4330034017.905791
-946.4882943143813 -4239513660.3074174
-939.7993311036789 -4150263742.584635
-933.1103678929766 -4062275286.3637652
-926.4214046822742 -3975539313.2711277
-919.7324414715719 -3890046844.933044
-913.0434782608695 -3805788902.975836
-906.3545150501673 -3722756509.025824
-899.6655518394649 -3640940684.7093277
-892.9765886287626 -3560332451.652669
-886.2876254180602 -3480922831.4821687
-879.5986622073578 -3402702845.824148
-872.9096989966555 -3325663516.3049273
-866.2207357859531 -3249795864.550828
-859.5317725752509 -3175090912.1881723
-852.8428093645484 -3101539680.843277
-846.1538461538462 -3029133192.142467
-839.4648829431438 -2957862467.712062
-832.7759197324415 -2887718529.1783824
-826.0869565217391 -2818692398.167749
-819.3979933110368 -2750775096.306483
-812.7090301003344 -2683957645.2209063
-806.0200668896321 -2618231066.5373383
-799.3311036789298 -2553586381.8821015
-792.6421404682275 -2490014612.881516
-785.9531772575251 -2427506781.1619015
-779.2642140468228 -2366053908.3495803
-772.5752508361204 -2305647016.070873
-765.886287625418 -2246277125.9521008
-759.1973244147157 -2187935259.619584
-752.5083612040133 -2130612438.6996439
-745.819397993311 -2074299684.8186014
-739.1304347826087 -2018988019.6027782
-732.4414715719063 -1964668464.678493
-725.752508361204 -1911332041.6720695
-719.0635451505017 -1858969772.2098267
-712.3745819397993 -1807572677.9180858
-705.685618729097 -1757131780.4231677
-698.9966555183946 -1707638101.351394
-692.3076923076924 -1659082662.3290856
-685.6187290969899 -1611456484.9825616
-678.9297658862877 -1564750590.9381456
-672.2408026755852 -1518956001.822156
-665.551839464883 -1474063739.260916
-658.8628762541806 -1430064824.880745
-652.1739130434783 -1386950280.3079643
-645.4849498327759 -1344711127.1688945
-638.7959866220735 -1303338387.089857
-632.1070234113713 -1262823081.6971734
-625.4180602006688 -1223156232.6171622
-618.7290969899666 -1184328861.4761474
-612.0401337792642 -1146331989.9004476
-605.3511705685619 -1109156639.5163844
-598.6622073578595 -1072793831.9502789
-591.9732441471572 -1037234588.828452
-585.2842809364549 -1002469931.7772249
-578.5953177257525 -968490882.4229171
-571.9063545150502 -935288462.3918517
-565.2173913043478 -902853693.3103472
-558.5284280936455 -871177596.8047271
-551.8394648829432 -840251194.5013102
-545.1505016722408 -810065508.0264184
-538.4615384615385 -780611559.0063723
-531.7725752508361 -751880369.067493
-525.0836120401339 -723862959.8361015
-518.3946488294314 -696550352.9385178
-511.7056856187291 -669933570.0010643
-505.01672240802674 -644003632.6500608
-498.32775919732444 -618751562.5118288
-491.6387959866221 -594168381.2126887
-484.94983277591973 -570245110.3789617
-478.2608695652174 -546972771.6369689
-471.571906354515 -524342386.6130307
-464.88294314381267 -502344976.93346846
-458.1939799331103 -480971564.22460294
-451.5050167224081 -460213170.1127554
-444.8160535117057 -440060816.224246
-438.12709030100336 -420505524.1853961
-431.438127090301 -401538315.6225265
-424.74916387959865 -383150212.1619583
-418.0602006688963 -365332235.4300122
-411.37123745819395 -348075407.05300915
-404.6822742474916 -331370748.65727025
-397.99331103678935 -315209281.86911637
-391.304347826087 -299582028.3148682
-384.61538461538464 -284480009.6208466
-377.9264214046823 -269894247.4133728
-371.23745819397993 -255815763.3187675
-364.5484949832776 -242235578.96335167
-357.8595317725752 -229144715.97344622
